,rideshare_company,pickup_zone,dropoff_zone,trip_length_miles,trip_time_seconds,base_passenger_fare_dollars,tolls_dollars,black_car_fund_dollars,sales_tax_dollars,congestion_surcharge_dollars,airport_fee_dollars,tip_dollars,driver_pay_dollars,driver_total_pay_dollars,good_fare,request_month,request_date,request_hour,request_minute,request_day_of_week,time_of_day,pickup_borough,dropoff_borough,tip_or_no_tip
140,Lyft,Jackson Heights,Two Bridges/Seward Park,8.57,1723,23.62,0.0,0.72,2.14,0.75,0.0,2.78,0.0,2.78,False,Jan,05,18,23,Thu,evening,Queens,Queens,True
141,Lyft,Greenpoint,Sunnyside,3.644,889,16.08,0.0,0.48,1.43,0.0,0.0,0.0,12.13,12.13,False,Jan,05,19,01,Thu,evening,Brooklyn,Brooklyn,False
142,Uber,Kensington,Windsor Terrace,0.57,287,7.58,0.0,0.23,0.67,0.0,0.0,3.0,5.67,8.67,False,Jan,05,20,13,Thu,evening,Brooklyn,Brooklyn,True
143,Uber,Randalls Island,Washington Heights North,5.78,800,19.19,16.55,1.07,3.17,0.0,0.0,0.0,13.76,13.76,False,Jan,05,21,45,Thu,evening,Manhattan,Manhattan,False
144,Uber,Kips Bay,Parkchester,10.63,2246,37.73,0.0,1.13,3.35,2.75,0.0,0.0,32.17,32.17,False,Jan,05,23,01,Thu,night,Manhattan,Manhattan,False
145,Uber,Ozone Park,South Ozone Park,2.31,716,8.8,0.0,0.26,0.78,0.0,0.0,0.0,10.25,10.25,False,Jan,05,23,41,Thu,night,Queens,Queens,False
146,Lyft,Times Sq/Theatre District,Lincoln Square West,1.291,390,10.47,0.0,0.24,0.71,2.75,0.0,0.0,5.47,5.47,False,Jan,06,00,40,Fri,night,Manhattan,Manhattan,False
147,Uber,Greenwich Village North,Upper East Side North,3.94,933,17.15,0.0,0.51,1.52,2.75,0.0,0.0,15.16,15.16,False,Jan,06,01,01,Fri,night,Manhattan,Manhattan,False
148,Lyft,Chinatown,Elmhurst/Maspeth,7.238,908,19.85,0.0,0.6,1.76,2.75,0.0,3.74,18.9,22.64,False,Jan,06,01,10,Fri,night,Manhattan,Manhattan,True
149,Uber,Lower East Side,Stuyvesant Heights,3.53,814,16.81,0.0,0.5,1.49,2.75,0.0,0.0,12.56,12.56,False,Jan,06,01,13,Fri,night,Manhattan,Manhattan,False
150,Lyft,Stuyvesant Heights,Bushwick South,1.356,550,7.88,0.0,0.24,0.7,0.0,0.0,0.0,6.46,6.46,False,Jan,06,02,11,Fri,night,Brooklyn,Brooklyn,False
151,Uber,Bushwick South,Bushwick North,0.99,271,7.91,0.0,0.24,0.7,0.0,0.0,0.0,5.4,5.4,False,Jan,06,02,53,Fri,night,Brooklyn,Brooklyn,False
152,Uber,Astoria,Norwood,10.79,1107,30.98,6.55,1.13,3.33,0.0,0.0,0.0,22.3,22.3,False,Jan,06,05,28,Fri,night,Queens,Queens,False
153,Uber,Westchester Village/Unionport,Van Nest/Morris Park,1.28,563,8.89,0.0,0.27,0.79,0.0,0.0,0.0,6.87,6.87,False,Jan,06,06,51,Fri,morning,Bronx,Bronx,False
154,Uber,Bensonhurst West,Borough Park,1.0,527,7.91,0.0,0.24,0.7,0.0,0.0,0.0,7.06,7.06,False,Jan,06,08,01,Fri,morning,Brooklyn,Brooklyn,False
155,Uber,Kensington,Windsor Terrace,0.74,312,9.04,0.0,0.27,0.8,0.0,0.0,0.0,5.49,5.49,False,Jan,06,08,06,Fri,morning,Brooklyn,Brooklyn,False
156,Uber,Queens Village,Bellerose,0.83,250,6.07,0.0,0.18,0.54,0.0,0.0,0.0,8.65,8.65,False,Jan,06,08,18,Fri,morning,Queens,Queens,False
157,Uber,Upper East Side North,Times Sq/Theatre District,2.73,1187,23.12,0.0,0.69,2.05,2.75,0.0,0.0,14.12,14.12,False,Jan,06,08,32,Fri,morning,Manhattan,Manhattan,False
158,Uber,Hillcrest/Pomonok,Outside of NYC,9.38,1250,33.03,0.0,0.99,2.93,0.0,0.0,0.0,23.8,23.8,False,Jan,06,09,04,Fri,morning,Queens,Queens,False
159,Uber,South Ozone Park,Canarsie,7.46,1396,26.56,0.0,0.8,2.36,0.0,0.0,0.0,20.98,20.98,False,Jan,06,09,55,Fri,morning,Queens,Queens,False
160,Lyft,Fordham South,Hamilton Heights,4.461,931,14.0,0.0,0.42,1.24,0.0,0.0,0.0,0.0,0.0,False,Jan,06,10,23,Fri,morning,Bronx,Bronx,False
161,Lyft,Fort Greene,Bedford,2.119,897,17.54,0.0,0.53,1.56,0.0,0.0,0.0,10.42,10.42,False,Jan,06,12,11,Fri,afternoon,Brooklyn,Brooklyn,False
162,Uber,Baisley Park,South Jamaica,1.45,412,8.24,0.0,0.25,0.73,0.0,0.0,0.0,6.05,6.05,False,Jan,06,12,26,Fri,afternoon,Queens,Queens,False
163,Uber,Murray Hill,Midtown East,0.98,372,7.33,0.0,0.22,0.65,2.75,0.0,0.0,5.41,5.41,False,Jan,06,13,13,Fri,afternoon,Manhattan,Manhattan,False
164,Lyft,Woodside,Woodside,0.633,187,7.61,0.0,0.23,0.68,0.0,0.0,0.0,5.47,5.47,False,Jan,06,13,40,Fri,afternoon,Queens,Queens,False
165,Uber,Prospect-Lefferts Gardens,Prospect Heights,1.77,711,9.83,0.0,0.29,0.87,0.0,0.0,0.0,8.33,8.33,False,Jan,06,14,45,Fri,afternoon,Brooklyn,Brooklyn,False
166,Uber,Jamaica Estates,Saint Albans,3.24,1334,19.62,0.0,0.59,1.74,0.0,0.0,0.0,15.54,15.54,False,Jan,06,14,55,Fri,afternoon,Queens,Queens,False
167,Uber,Union Sq,East Chelsea,1.16,815,11.75,0.0,0.35,1.04,2.75,0.0,0.0,8.55,8.55,False,Jan,06,15,10,Fri,afternoon,Manhattan,Manhattan,False
168,Uber,Bensonhurst West,Midwood,2.26,969,15.93,0.0,0.48,1.41,0.0,0.0,0.0,11.18,11.18,False,Jan,06,15,57,Fri,afternoon,Brooklyn,Brooklyn,False
169,Uber,Spuyten Duyvil/Kingsbridge,Allerton/Pelham Gardens,12.41,3335,30.15,0.0,0.9,2.68,0.0,0.0,0.0,50.42,50.42,False,Jan,06,16,30,Fri,afternoon,Bronx,Bronx,False
170,Lyft,Williamsbridge/Olinville,Outside of NYC,2.836,1359,18.01,0.0,0.54,1.6,0.0,0.0,0.0,15.71,15.71,False,Jan,06,16,48,Fri,afternoon,Bronx,Bronx,False
171,Lyft,World Trade Center,Times Sq/Theatre District,4.854,1634,40.4,0.0,1.21,3.59,2.75,0.0,0.0,32.35,32.35,False,Jan,06,16,51,Fri,afternoon,Manhattan,Manhattan,False
172,Uber,East New York,Woodhaven,5.15,1979,25.02,0.0,0.75,2.22,0.0,0.0,0.0,23.45,23.45,False,Jan,06,17,53,Fri,afternoon,Brooklyn,Brooklyn,False
173,Uber,Central Harlem North,East Harlem North,1.07,436,7.91,0.0,0.24,0.7,0.0,0.0,0.0,5.39,5.39,False,Jan,06,18,09,Fri,evening,Manhattan,Manhattan,False
174,Lyft,Bushwick South,Middle Village,3.289,896,16.08,0.0,0.48,1.43,0.0,0.0,0.0,12.85,12.85,False,Jan,06,19,09,Fri,evening,Brooklyn,Brooklyn,False
175,Uber,East Flatbush/Remsen Village,Red Hook,5.92,1710,22.89,0.0,0.69,2.03,0.0,0.0,0.0,22.25,22.25,False,Jan,06,19,13,Fri,evening,Brooklyn,Brooklyn,False
176,Lyft,Forest Hills,Maspeth,3.717,873,14.29,0.0,0.43,1.27,0.0,0.0,0.0,12.07,12.07,False,Jan,06,20,20,Fri,evening,Queens,Queens,False
177,Lyft,East Harlem South,Midtown East,3.002,1210,15.13,0.0,0.45,1.34,2.75,0.0,0.0,15.19,15.19,False,Jan,06,20,24,Fri,evening,Manhattan,Manhattan,False
178,Uber,South Ozone Park,South Ozone Park,1.55,545,9.44,0.0,0.28,0.84,0.0,0.0,0.0,7.17,7.17,False,Jan,06,21,25,Fri,evening,Queens,Queens,False
179,Uber,Parkchester,Highbridge,5.88,802,16.69,0.0,0.5,1.48,0.0,0.0,0.0,13.91,13.91,False,Jan,06,21,42,Fri,evening,Bronx,Bronx,False
180,Lyft,Woodlawn/Wakefield,Van Nest/Morris Park,6.102,918,16.97,0.0,0.51,1.51,0.0,0.0,0.0,15.24,15.24,False,Jan,06,21,58,Fri,evening,Bronx,Bronx,False
181,Lyft,JFK Airport,Long Island City/Queens Plaza,14.443,2071,47.51,0.0,1.5,4.44,0.0,2.5,0.0,35.17,35.17,False,Jan,06,23,12,Fri,night,Queens,Queens,False
182,Uber,Fort Greene,Crown Heights North,3.25,841,17.81,0.0,0.53,1.58,0.0,0.0,5.0,11.83,16.83,False,Jan,06,23,21,Fri,night,Brooklyn,Brooklyn,True
183,Uber,Midtown North,Kensington,13.74,2267,44.56,0.0,1.34,3.95,2.75,0.0,0.0,36.41,36.41,False,Jan,06,23,30,Fri,night,Manhattan,Manhattan,False
184,Uber,Washington Heights South,Washington Heights South,0.57,212,7.91,0.0,0.24,0.7,0.0,0.0,0.0,5.91,5.91,False,Jan,06,23,41,Fri,night,Manhattan,Manhattan,False
185,Uber,College Point,Sunset Park East,18.63,1956,47.37,0.0,1.42,4.2,0.0,0.0,0.0,39.31,39.31,False,Jan,07,00,07,Sat,night,Queens,Queens,False
186,Uber,Greenpoint,Greenpoint,1.41,324,7.91,0.0,0.24,0.7,0.0,0.0,0.0,5.4,5.4,False,Jan,07,01,08,Sat,night,Brooklyn,Brooklyn,False
187,Lyft,Chinatown,Greenwich Village South,1.652,848,10.22,0.0,0.31,0.91,2.75,0.0,0.0,10.13,10.13,False,Jan,07,01,32,Sat,night,Manhattan,Manhattan,False
188,Lyft,West Village,West Village,0.97,517,13.25,0.0,0.27,0.8,2.75,0.0,0.0,7.71,7.71,False,Jan,07,02,13,Sat,night,Manhattan,Manhattan,False
189,Uber,Lower East Side,Greenpoint,4.29,836,22.6,0.0,0.68,2.01,2.75,0.0,0.0,15.71,15.71,False,Jan,07,02,45,Sat,night,Manhattan,Manhattan,False
190,Lyft,South Ozone Park,Canarsie,5.825,769,19.33,0.0,0.58,1.72,0.0,0.0,0.0,13.6,13.6,False,Jan,07,04,15,Sat,night,Queens,Queens,False
191,Uber,Astoria,Central Park,4.89,1351,24.46,0.0,0.73,2.17,2.75,0.0,0.0,17.6,17.6,False,Jan,07,08,41,Sat,morning,Queens,Queens,False
192,Uber,Sunnyside,Jackson Heights,3.22,1066,16.91,0.0,0.51,1.5,0.0,0.0,3.0,13.54,16.54,False,Jan,07,08,52,Sat,morning,Queens,Queens,True
193,Uber,Van Cortlandt Village,West Concourse,4.63,663,14.76,0.0,0.44,1.31,0.0,0.0,0.0,11.23,11.23,False,Jan,07,09,21,Sat,morning,Bronx,Bronx,False
194,Uber,East New York,Park Slope,5.33,1761,25.84,0.0,0.78,2.29,0.0,0.0,0.0,21.74,21.74,False,Jan,07,10,32,Sat,morning,Brooklyn,Brooklyn,False
195,Uber,Bushwick South,Midtown East,7.52,1522,29.35,6.55,1.08,3.19,2.75,0.0,0.0,22.62,22.62,False,Jan,07,14,14,Sat,afternoon,Brooklyn,Brooklyn,False
196,Uber,Lincoln Square West,Upper West Side South,0.81,358,8.25,0.0,0.25,0.73,2.75,0.0,0.0,5.68,5.68,False,Jan,07,15,50,Sat,afternoon,Manhattan,Manhattan,False
197,Uber,Kips Bay,Midtown Center,2.22,1092,17.3,0.0,0.52,1.54,2.75,0.0,1.0,12.22,13.22,False,Jan,07,16,08,Sat,afternoon,Manhattan,Manhattan,True
198,Uber,Bushwick South,Stuyvesant Heights,1.36,736,9.75,0.0,0.29,0.87,0.0,0.0,0.0,8.38,8.38,False,Jan,07,16,22,Sat,afternoon,Brooklyn,Brooklyn,False
199,Uber,JFK Airport,Jackson Heights,11.32,2259,35.89,0.0,1.15,3.41,0.0,2.5,0.0,33.08,33.08,False,Jan,07,16,41,Sat,afternoon,Queens,Queens,False
200,Uber,Greenwich Village South,Little Italy/NoLiTa,0.93,783,20.47,0.0,0.61,1.82,2.75,0.0,0.0,15.66,15.66,False,Jan,07,17,41,Sat,afternoon,Manhattan,Manhattan,False
201,Lyft,Upper East Side South,Clinton East,1.813,1122,18.13,0.0,0.54,1.61,2.75,0.0,3.45,12.07,15.52,False,Jan,07,18,32,Sat,evening,Manhattan,Manhattan,True
202,Lyft,Downtown Brooklyn/MetroTech,Fort Greene,1.43,668,12.33,0.0,0.37,1.09,0.0,0.0,3.0,7.59,10.59,False,Jan,07,18,34,Sat,evening,Brooklyn,Brooklyn,True
203,Uber,Astoria,Jamaica Estates,11.93,1367,33.05,0.0,0.99,2.93,0.0,0.0,0.0,25.92,25.92,False,Jan,07,18,51,Sat,evening,Queens,Queens,False
204,Uber,East Flushing,Outside of NYC,8.58,1164,29.43,0.0,0.88,2.61,0.0,0.0,0.0,22.11,22.11,False,Jan,07,20,05,Sat,evening,Queens,Queens,False
205,Uber,Murray Hill,Outside of NYC,41.01,3370,120.87,0.0,3.63,10.73,2.75,0.0,0.0,88.9,88.9,True,Jan,07,21,07,Sat,evening,Manhattan,Manhattan,False
206,Uber,Stuyvesant Heights,Prospect Heights,2.45,812,14.2,0.0,0.43,1.26,0.0,0.0,0.0,10.37,10.37,False,Jan,07,21,21,Sat,evening,Brooklyn,Brooklyn,False
207,Uber,West Village,Outside of NYC,4.38,1051,21.72,20.0,1.25,0.0,0.0,0.0,4.29,16.25,20.54,False,Jan,07,21,35,Sat,evening,Manhattan,Manhattan,True
208,Uber,Stuyvesant Heights,Gowanus,3.97,1098,21.44,0.0,0.64,1.9,0.0,0.0,0.0,14.7,14.7,False,Jan,07,22,09,Sat,night,Brooklyn,Brooklyn,False
209,Lyft,JFK Airport,Greenpoint,15.823,1684,47.38,0.0,1.5,4.43,0.0,2.5,0.0,33.34,33.34,False,Jan,07,22,19,Sat,night,Queens,Queens,False
210,Lyft,JFK Airport,Lenox Hill West,16.917,2009,57.47,2.75,1.8,5.33,2.75,2.5,0.0,37.49,37.49,False,Jan,07,22,31,Sat,night,Queens,Queens,False
211,Lyft,Meatpacking/West Village West,Union Sq,1.358,766,10.94,0.0,0.33,0.97,2.75,0.0,0.0,8.37,8.37,False,Jan,07,22,46,Sat,night,Manhattan,Manhattan,False
212,Uber,East Harlem South,Inwood,5.42,1036,21.53,0.0,0.65,1.91,0.0,0.0,0.0,19.97,19.97,False,Jan,07,22,55,Sat,night,Manhattan,Manhattan,False
213,Uber,Bay Ridge,West Brighton,6.69,915,24.71,6.55,0.94,2.77,0.0,0.0,0.0,16.27,16.27,False,Jan,07,22,55,Sat,night,Brooklyn,Brooklyn,False
214,Uber,West Chelsea/Hudson Yards,Elmhurst/Maspeth,7.25,1984,33.76,6.55,1.21,3.58,2.75,0.0,0.0,29.42,29.42,False,Jan,07,23,10,Sat,night,Manhattan,Manhattan,False
215,Uber,Washington Heights South,Mount Hope,3.07,858,14.91,0.0,0.45,1.32,0.0,0.0,0.0,11.14,11.14,False,Jan,07,23,20,Sat,night,Manhattan,Manhattan,False
216,Uber,DUMBO/Vinegar Hill,Clinton East,7.42,1462,29.65,0.0,0.89,2.63,2.75,0.0,5.38,21.53,26.91,False,Jan,07,23,40,Sat,night,Brooklyn,Brooklyn,True
217,Uber,Bath Beach,Bensonhurst West,0.83,273,7.91,0.0,0.24,0.7,0.0,0.0,3.0,6.05,9.05,False,Jan,07,23,46,Sat,night,Brooklyn,Brooklyn,True
218,Lyft,East Chelsea,East Chelsea,0.658,396,8.85,0.0,0.27,0.79,2.75,0.0,0.0,5.47,5.47,False,Jan,07,23,56,Sat,night,Manhattan,Manhattan,False
219,Uber,Highbridge,University Heights/Morris Heights,2.32,531,10.64,0.0,0.32,0.94,0.0,0.0,0.0,7.38,7.38,False,Jan,08,00,05,Sun,night,Bronx,Bronx,False
220,Lyft,East Chelsea,Outside of NYC,4.177,917,24.1,20.0,1.25,0.0,0.0,0.0,0.0,14.28,14.28,False,Jan,08,01,07,Sun,night,Manhattan,Manhattan,False
221,Uber,Heartland Village/Todt Hill,Great Kills,3.31,690,13.34,0.0,0.4,1.18,0.0,0.0,5.0,10.43,15.43,False,Jan,08,01,10,Sun,night,Staten Island,Staten Island,True
222,Lyft,Prospect Heights,Park Slope,1.953,375,9.56,0.0,0.29,0.85,0.0,0.0,0.0,5.6,5.6,False,Jan,08,01,24,Sun,night,Brooklyn,Brooklyn,False
223,Lyft,Hillcrest/Pomonok,Elmhurst,6.123,949,17.84,0.0,0.53,1.58,0.0,0.0,0.0,15.54,15.54,False,Jan,08,01,42,Sun,night,Queens,Queens,False
224,Lyft,Seaport,TriBeCa/Civic Center,1.057,312,15.22,0.0,0.46,1.35,2.75,0.0,0.0,12.66,12.66,False,Jan,08,02,31,Sun,night,Manhattan,Manhattan,False
225,Uber,Forest Hills,Forest Hills,0.77,227,7.51,0.0,0.23,0.67,0.0,0.0,0.0,5.97,5.97,False,Jan,08,02,33,Sun,night,Queens,Queens,False
226,Lyft,TriBeCa/Civic Center,Lower East Side,1.336,484,9.96,0.0,0.3,0.88,2.75,0.0,0.0,5.85,5.85,False,Jan,08,03,44,Sun,night,Manhattan,Manhattan,False
227,Lyft,Steinway,LaGuardia Airport,4.319,788,12.49,0.0,0.45,1.33,0.0,2.5,0.0,12.01,12.01,False,Jan,08,05,39,Sun,night,Queens,Queens,False
228,Uber,Lincoln Square West,Upper East Side South,2.35,741,13.93,0.0,0.42,1.24,0.75,0.0,0.0,11.92,11.92,False,Jan,08,06,01,Sun,morning,Manhattan,Manhattan,False
229,Uber,East New York,East New York,0.98,314,6.6,0.0,0.2,0.59,0.0,0.0,0.0,5.93,5.93,False,Jan,08,08,32,Sun,morning,Brooklyn,Brooklyn,False
230,Uber,Bath Beach,Flatbush/Ditmas Park,3.34,1061,17.82,0.0,0.53,1.58,0.0,0.0,0.0,13.24,13.24,False,Jan,08,09,40,Sun,morning,Brooklyn,Brooklyn,False
231,Lyft,Van Nest/Morris Park,Westchester Village/Unionport,2.558,409,12.47,0.0,0.37,1.11,0.0,0.0,0.0,6.6,6.6,False,Jan,08,10,12,Sun,morning,Bronx,Bronx,False
232,Lyft,Stapleton,Stapleton,1.473,369,7.79,0.0,0.21,0.62,0.0,0.0,0.0,5.47,5.47,False,Jan,08,11,09,Sun,morning,Staten Island,Staten Island,False
233,Uber,Steinway,Flatbush/Ditmas Park,12.06,1678,31.67,0.0,0.95,2.81,0.0,0.0,0.0,28.81,28.81,False,Jan,08,11,34,Sun,morning,Queens,Queens,False
234,Uber,Two Bridges/Seward Park,Upper West Side South,6.23,1579,31.29,0.0,0.94,2.78,2.75,0.0,3.77,24.66,28.43,False,Jan,08,11,46,Sun,morning,Manhattan,Manhattan,True
235,Uber,Midtown South,East Chelsea,1.25,822,11.51,0.0,0.35,1.02,2.75,0.0,0.0,8.71,8.71,False,Jan,08,12,05,Sun,afternoon,Manhattan,Manhattan,False
236,Uber,Parkchester,Park Slope,22.13,4123,75.44,6.55,2.46,7.28,2.75,0.0,0.0,62.1,62.1,True,Jan,08,12,40,Sun,afternoon,Bronx,Bronx,False
237,Lyft,Williamsbridge/Olinville,Co-Op City,2.331,629,11.43,0.0,0.34,1.02,0.0,0.0,0.0,8.29,8.29,False,Jan,08,15,39,Sun,afternoon,Bronx,Bronx,False
238,Uber,Murray Hill-Queens,Flushing,1.26,405,8.76,0.0,0.26,0.78,0.0,0.0,0.0,6.8,6.8,False,Jan,08,17,01,Sun,afternoon,Queens,Queens,False
239,Uber,Central Harlem North,Mott Haven/Port Morris,2.6,753,13.34,0.0,0.4,1.18,0.0,0.0,0.0,10.1,10.1,False,Jan,08,17,13,Sun,afternoon,Manhattan,Manhattan,False
240,Uber,Melrose South,Soundview/Castle Hill,2.92,739,14.22,0.0,0.43,1.26,0.0,0.0,0.0,9.92,9.92,False,Jan,08,17,15,Sun,afternoon,Bronx,Bronx,False
241,Uber,Upper West Side North,Morningside Heights,1.36,514,8.19,0.0,0.25,0.73,2.75,0.0,0.0,6.12,6.12,False,Jan,08,18,15,Sun,evening,Manhattan,Manhattan,False
242,Uber,Two Bridges/Seward Park,Little Italy/NoLiTa,0.85,486,8.18,0.0,0.25,0.73,2.75,0.0,1.0,5.4,6.4,False,Jan,08,19,14,Sun,evening,Manhattan,Manhattan,True
243,Uber,Kew Gardens Hills,Fresh Meadows,2.5,767,11.6,0.0,0.35,1.03,0.0,0.0,0.0,9.67,9.67,False,Jan,08,20,03,Sun,evening,Queens,Queens,False
244,Uber,Sutton Place/Turtle Bay North,Upper West Side South,3.31,878,17.17,0.0,0.52,1.52,2.75,0.0,0.0,12.06,12.06,False,Jan,08,20,15,Sun,evening,Manhattan,Manhattan,False
245,Uber,Williamsbridge/Olinville,Claremont/Bathgate,5.03,848,21.45,0.0,0.64,1.9,0.0,0.0,0.0,13.32,13.32,False,Jan,08,22,23,Sun,night,Bronx,Bronx,False
246,Uber,Bay Ridge,Bay Ridge,2.25,972,14.22,0.0,0.43,1.26,0.0,0.0,0.0,11.59,11.59,False,Jan,08,22,44,Sun,night,Brooklyn,Brooklyn,False
247,Uber,Bushwick South,Upper East Side South,8.62,3425,39.01,0.0,1.17,3.46,2.75,0.0,0.0,46.47,46.47,False,Jan,09,07,35,Mon,morning,Brooklyn,Brooklyn,False
248,Lyft,Bay Ridge,Dyker Heights,0.534,219,7.55,0.0,0.23,0.67,0.0,0.0,0.0,5.47,5.47,False,Jan,09,07,50,Mon,morning,Brooklyn,Brooklyn,False
249,Uber,Riverdale/North Riverdale/Fieldston,Spuyten Duyvil/Kingsbridge,1.98,506,10.95,0.0,0.33,0.97,0.0,0.0,0.0,11.02,11.02,False,Jan,09,08,27,Mon,morning,Bronx,Bronx,False
250,Uber,Meatpacking/West Village West,LaGuardia Airport,11.62,2083,50.38,0.0,1.59,4.69,2.75,2.5,0.0,36.06,36.06,False,Jan,09,09,38,Mon,morning,Manhattan,Manhattan,False
251,Uber,LaGuardia Airport,Outside of NYC,15.96,2458,59.1,0.0,1.85,5.47,0.0,2.5,6.89,42.1,48.99,False,Jan,09,10,59,Mon,morning,Queens,Queens,True
252,Uber,Canarsie,Canarsie,0.77,310,7.91,0.0,0.24,0.7,0.0,0.0,0.0,5.4,5.4,False,Jan,09,11,24,Mon,morning,Brooklyn,Brooklyn,False
253,Uber,Lenox Hill East,Midtown Center,2.08,1152,16.65,0.0,0.5,1.48,2.75,0.0,0.0,14.17,14.17,False,Jan,09,12,44,Mon,afternoon,Manhattan,Manhattan,False
254,Uber,East Elmhurst,Washington Heights South,9.18,1446,28.28,6.55,1.04,3.09,0.0,0.0,0.0,23.51,23.51,False,Jan,09,13,11,Mon,afternoon,Queens,Queens,False
255,Uber,Kips Bay,Greenwich Village South,1.59,581,11.8,0.0,0.35,1.05,2.75,0.0,0.0,7.53,7.53,False,Jan,09,13,57,Mon,afternoon,Manhattan,Manhattan,False
256,Uber,Marble Hill,Melrose South,5.26,975,19.57,0.0,0.59,1.74,0.0,0.0,0.0,14.71,14.71,False,Jan,09,15,10,Mon,afternoon,Manhattan,Manhattan,False
257,Lyft,Prospect-Lefferts Gardens,East New York,4.558,1416,20.24,0.0,0.61,1.8,0.0,0.0,0.0,17.86,17.86,False,Jan,09,15,44,Mon,afternoon,Brooklyn,Brooklyn,False
258,Uber,Lenox Hill East,Upper East Side North,1.57,696,14.29,0.0,0.43,1.27,2.75,0.0,0.0,7.96,7.96,False,Jan,09,16,20,Mon,afternoon,Manhattan,Manhattan,False
259,Lyft,Williamsburg (North Side),Williamsburg (South Side),1.39,608,7.39,0.0,0.22,0.66,0.0,0.0,0.0,0.0,0.0,False,Jan,09,19,20,Mon,evening,Brooklyn,Brooklyn,False
260,Lyft,Borough Park,Kensington,1.55,669,10.72,0.0,0.32,0.95,0.0,0.0,0.0,7.74,7.74,False,Jan,09,19,25,Mon,evening,Brooklyn,Brooklyn,False
261,Uber,Midtown East,Gramercy,1.92,628,13.16,0.0,0.39,1.17,2.75,0.0,5.0,8.47,13.47,False,Jan,09,19,34,Mon,evening,Manhattan,Manhattan,True
262,Lyft,LaGuardia Airport,Financial District South,11.91,1477,41.73,1.61,1.38,4.07,2.75,2.5,0.0,26.95,26.95,False,Jan,09,21,25,Mon,evening,Queens,Queens,False
263,Uber,Central Harlem,Morningside Heights,0.87,390,7.91,0.0,0.24,0.7,0.0,0.0,0.0,5.61,5.61,False,Jan,09,23,48,Mon,night,Manhattan,Manhattan,False
264,Uber,Ocean Hill,JFK Airport,9.22,1690,31.41,0.0,1.02,3.01,0.0,2.5,0.0,30.37,30.37,False,Jan,10,05,51,Tue,night,Brooklyn,Brooklyn,False
265,Uber,East Flushing,Flushing,1.0,370,8.36,0.0,0.25,0.74,0.0,0.0,0.0,5.73,5.73,False,Jan,10,07,13,Tue,morning,Queens,Queens,False
266,Lyft,East New York/Pennsylvania Avenue,East Flatbush/Remsen Village,1.838,908,10.67,0.0,0.32,0.95,0.0,0.0,0.0,10.19,10.19,False,Jan,10,08,12,Tue,morning,Brooklyn,Brooklyn,False
267,Uber,Queensboro Hill,Richmond Hill,6.84,1738,28.8,0.0,0.86,2.56,0.0,0.0,0.0,23.77,23.77,False,Jan,10,08,26,Tue,morning,Queens,Queens,False
268,Uber,Financial District North,Midtown Center,6.3,1809,28.79,0.0,0.86,2.56,2.75,0.0,3.49,23.53,27.020000000000003,False,Jan,10,08,45,Tue,morning,Manhattan,Manhattan,True
269,Lyft,Williamsburg (South Side),Boerum Hill,4.059,1594,25.02,0.0,0.75,2.22,0.0,0.0,0.0,18.86,18.86,False,Jan,10,10,13,Tue,morning,Brooklyn,Brooklyn,False
270,Uber,Crown Heights South,Bedford,2.35,994,15.11,0.0,0.45,1.34,0.0,0.0,0.0,14.03,14.03,False,Jan,10,10,33,Tue,morning,Brooklyn,Brooklyn,False
271,Uber,Maspeth,Bushwick South,2.25,795,12.29,0.0,0.37,1.09,0.0,0.0,0.0,9.63,9.63,False,Jan,10,10,47,Tue,morning,Queens,Queens,False
272,Lyft,LaGuardia Airport,Jackson Heights,3.39,538,10.52,0.0,0.31,0.93,0.0,1.25,0.0,0.0,0.0,False,Jan,10,13,27,Tue,afternoon,Queens,Queens,False
273,Lyft,JFK Airport,Outside of NYC,16.022,1629,52.01,0.0,1.64,4.84,0.0,2.5,0.0,35.82,35.82,False,Jan,10,14,09,Tue,afternoon,Queens,Queens,False
274,Uber,Sunnyside,Bushwick North,4.18,1293,24.84,0.0,0.75,2.2,0.0,0.0,0.0,19.9,19.9,False,Jan,10,15,31,Tue,afternoon,Queens,Queens,False
275,Uber,Stapleton,South Beach/Dongan Hills,3.22,738,15.12,0.0,0.45,1.34,0.0,0.0,0.0,10.26,10.26,False,Jan,10,15,59,Tue,afternoon,Staten Island,Staten Island,False
276,Lyft,Middle Village,Sunnyside,2.681,945,15.94,0.0,0.48,1.41,0.0,0.0,0.0,11.5,11.5,False,Jan,10,17,06,Tue,afternoon,Queens,Queens,False
277,Lyft,Richmond Hill,Jamaica,1.593,603,9.83,0.0,0.29,0.87,0.0,0.0,0.0,7.21,7.21,False,Jan,10,17,46,Tue,afternoon,Queens,Queens,False
278,Uber,Washington Heights North,Jackson Heights,9.45,1558,33.46,6.55,1.2,3.55,0.0,0.0,0.0,25.22,25.22,False,Jan,10,18,24,Tue,evening,Manhattan,Manhattan,False
279,Uber,Erasmus,Prospect-Lefferts Gardens,1.26,443,8.92,0.0,0.27,0.79,0.0,0.0,0.0,5.82,5.82,False,Jan,10,18,40,Tue,evening,Brooklyn,Brooklyn,False
280,Lyft,Downtown Brooklyn/MetroTech,Cobble Hill,1.691,713,11.44,0.0,0.34,1.02,0.0,0.0,1.28,8.29,9.569999999999999,False,Jan,10,19,48,Tue,evening,Brooklyn,Brooklyn,True
